CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
8695,Female,41,121,47
8696,Female,31,100,81
8697,Female,43,147,26
8698,Male,25,23,57
8699,Female,31,34,7
8700,Female,48,141,88
8701,Male,19,31,89
8702,Male,65,26,99
8703,Male,21,96,26
8704,Male,18,81,59
8705,Male,37,147,69
8706,Male,31,67,47
8707,Female,57,68,35
8708,Male,42,82,30
8709,Female,42,49,50
8710,Male,20,102,89
8711,Female,22,29,24
8712,Female,55,29,30
8713,Female,43,45,84
8714,Male,57,121,54
8715,Male,55,24,67
8716,Male,55,71,32
8717,Male,21,21,8
8718,Female,24,147,50
8719,Male,47,139,47
8720,Female,47,133,87
8721,Female,36,94,46
8722,Male,56,138,80
8723,Male,52,71,35
8724,Male,57,86,61
8725,Female,50,42,89
8726,Male,50,50,79
8727,Female,31,70,51
8728,Male,55,130,63
8729,Female,27,73,8
8730,Male,45,137,34
8731,Male,31,80,25
8732,Female,53,23,44
8733,Male,55,148,83
8734,Male,33,133,43
8735,Male,38,136,50
8736,Male,45,79,13
8737,Male,50,145,46
8738,Male,23,141,76
8739,Male,58,101,79
8740,Female,32,47,87
8741,Female,61,67,53
8742,Male,20,106,63
8743,Male,60,65,2
8744,Male,64,85,40
8745,Female,52,54,23
8746,Female,31,53,59
8747,Male,19,135,69
8748,Female,46,99,34
8749,Male,21,51,74
8750,Male,43,101,27
8751,Male,68,143,55
8752,Male,29,77,4
8753,Female,19,57,68
8754,Female,34,114,72
8755,Male,52,119,70
8756,Female,27,22,89
8757,Female,65,63,27
8758,Male,39,110,47
8759,Female,58,137,40
8760,Male,60,61,84
8761,Male,38,39,27
8762,Male,32,145,7
8763,Male,52,128,23
8764,Female,65,113,84
8765,Male,38,110,64
8766,Female,38,48,98
8767,Male,38,123,29
8768,Male,61,106,61
8769,Female,49,22,44
8770,Male,22,77,69
8771,Female,56,96,27
8772,Female,26,39,12
8773,Male,35,143,17
8774,Male,38,22,37
8775,Male,25,138,34
8776,Male,61,112,94
8777,Male,69,115,36
8778,Male,51,125,6
8779,Female,27,17,96
8780,Female,68,149,32
8781,Male,58,114,73
8782,Female,41,25,22
8783,Female,57,73,10
8784,Male,41,93,29
8785,Male,49,52,11
8786,Female,50,136,92
8787,Male,55,79,66
8788,Female,61,60,56
8789,Male,68,139,85
8790,Female,66,70,95
8791,Female,51,21,58
8792,Female,28,119,52
8793,Female,48,54,61
8794,Male,35,111,17
8795,Male,40,66,91
8796,Female,39,45,30
8797,Female,60,21,72
8798,Male,35,105,37
8799,Male,57,31,5
8800,Female,64,139,26
8801,Female,58,18,70
8802,Female,64,136,80
8803,Female,56,113,1
8804,Female,37,75,9
8805,Male,30,35,85
8806,Female,62,91,71
8807,Male,18,61,64
8808,Male,69,89,79
8809,Male,21,63,24
8810,Female,41,41,5
8811,Male,53,45,51
8812,Male,53,46,38
8813,Male,62,32,29
8814,Male,19,139,46
8815,Female,45,77,52
8816,Female,43,142,46
8817,Male,40,30,75
8818,Male,32,76,68
8819,Female,53,53,59
8820,Female,44,129,10
8821,Female,23,86,98
8822,Male,52,76,4
8823,Female,56,145,52
8824,Male,55,97,74
8825,Male,52,137,97
8826,Female,53,123,18
8827,Male,27,136,76
8828,Female,47,133,51
8829,Male,58,32,23
8830,Female,55,90,25
8831,Male,46,25,60
8832,Male,69,145,37
8833,Female,60,76,68
8834,Female,56,85,77
8835,Female,67,75,18
8836,Female,21,146,29
8837,Male,22,75,30
8838,Female,21,116,92
8839,Female,53,27,7
8840,Male,62,26,88
8841,Female,33,49,41
8842,Female,42,65,74
8843,Male,31,57,37
8844,Female,28,125,27
8845,Female,46,80,21
8846,Female,51,29,100
8847,Female,39,53,43
8848,Female,31,40,51
8849,Female,41,126,93
8850,Male,56,65,71
8851,Female,43,125,13
8852,Male,60,146,53
8853,Male,53,112,87
8854,Male,56,133,63
8855,Male,33,70,57
8856,Female,55,83,25
8857,Female,49,18,13
8858,Female,23,143,37
8859,Male,51,64,30
8860,Female,25,98,90
8861,Female,47,84,12
8862,Female,44,34,65
8863,Male,24,41,18
8864,Male,44,40,85
8865,Female,42,24,62
8866,Male,63,96,24
8867,Male,58,119,60
8868,Female,32,102,17
8869,Male,42,38,60
8870,Male,39,131,9
8871,Female,35,60,52
8872,Male,29,69,92
8873,Male,40,92,15
8874,Male,68,102,77
8875,Male,62,30,28
8876,Male,56,52,81
8877,Male,42,125,9
8878,Male,27,29,56
8879,Male,47,92,85
8880,Female,27,90,94
8881,Female,51,86,75
8882,Female,63,33,94
8883,Female,30,134,36
8884,Male,46,77,56
8885,Female,55,119,89
8886,Female,58,46,71
8887,Male,62,124,20
8888,Male,26,21,55
8889,Male,30,101,60
8890,Male,54,45,35
8891,Male,31,59,74
8892,Female,54,70,99
8893,Male,26,45,1
8894,Female,25,15,78
8895,Female,56,107,45
8896,Male,57,82,69
8897,Female,20,50,40
8898,Female,64,93,38
8899,Male,57,81,98
8900,Female,50,65,24
8901,Female,49,144,4
8902,Female,24,20,91
8903,Male,36,68,69
8904,Male,51,102,13
8905,Male,31,19,21
8906,Female,67,16,32
8907,Male,64,72,38
8908,Female,63,26,95
8909,Male,36,19,32
8910,Female,68,120,79
8911,Male,43,143,57
8912,Male,34,70,48
8913,Female,45,84,30
8914,Male,36,70,71
8915,Female,44,68,38
8916,Male,65,17,95
8917,Male,69,109,44
8918,Female,36,42,26
8919,Female,50,125,100
8920,Female,68,121,90
8921,Male,24,134,2
8922,Female,46,147,43
8923,Male,60,138,43
8924,Female,22,104,63
8925,Female,47,30,73
8926,Female,66,45,58
8927,Female,60,42,48
8928,Female,25,149,5
8929,Female,59,53,91
8930,Male,29,41,76
8931,Female,59,90,35
8932,Male,30,131,93
8933,Female,43,103,16
8934,Female,35,121,83
8935,Female,59,136,49
8936,Male,68,140,60
8937,Male,69,112,51
8938,Female,66,47,91
8939,Male,37,105,82
8940,Female,33,134,59
8941,Female,54,16,64
8942,Male,20,27,13
8943,Male,44,38,94
8944,Male,32,83,26
8945,Male,51,48,70
8946,Female,62,101,3
8947,Male,39,33,87
8948,Male,57,44,12
8949,Female,40,63,41
8950,Male,66,128,79
8951,Male,21,130,65
8952,Male,68,92,63
8953,Male,58,49,50
8954,Female,40,85,47
8955,Female,64,122,8
8956,Male,26,68,31
8957,Male,41,37,11
8958,Female,38,24,17
8959,Male,58,75,27
8960,Male,63,62,95
8961,Male,33,126,27
8962,Male,42,140,78
8963,Male,43,101,87
8964,Male,66,40,56
8965,Male,62,66,69
8966,Male,26,20,94
8967,Male,32,22,98
8968,Female,56,31,47
8969,Female,50,90,19
8970,Female,18,48,57
8971,Male,22,84,31
8972,Male,26,96,16
8973,Female,61,132,45
8974,Male,23,52,27
8975,Female,45,116,61
8976,Male,62,54,26
8977,Female,43,67,29
8978,Female,45,132,44
8979,Female,57,80,29
8980,Male,32,94,95
8981,Female,23,66,2
8982,Male,44,143,6
8983,Male,55,138,9
8984,Male,21,126,15
8985,Male,28,15,84
8986,Male,38,30,58
8987,Male,47,126,2
8988,Male,35,126,3
8989,Female,52,116,52
8990,Female,20,96,55
8991,Female,29,113,53
8992,Male,44,54,94
8993,Male,47,50,72
8994,Male,38,139,40
8995,Male,55,18,85
8996,Female,38,132,39
8997,Male,55,39,43
8998,Female,57,109,13
8999,Male,32,92,37
9000,Female,35,26,55
9001,Male,69,41,32
9002,Female,46,77,14
9003,Male,65,69,65
9004,Female,55,96,27
9005,Male,38,28,24
9006,Female,34,70,22
9007,Female,58,100,78
9008,Male,68,40,45
9009,Female,35,106,8
9010,Male,54,50,91
9011,Male,55,92,67
9012,Male,29,126,64
9013,Female,28,37,97
9014,Female,65,133,47
9015,Male,69,130,21
9016,Male,66,36,32
9017,Female,37,42,45
9018,Female,26,57,44
9019,Female,18,90,41
9020,Male,20,32,96
9021,Male,38,114,52
9022,Male,40,138,88
9023,Male,26,123,11
9024,Male,36,50,85
9025,Female,62,139,18
9026,Male,63,21,11
9027,Female,69,37,27
9028,Female,36,131,43
9029,Male,40,128,65
9030,Female,44,110,54
9031,Male,44,35,29
9032,Female,56,84,21
9033,Male,53,67,29
9034,Male,29,98,9
9035,Female,44,120,61
9036,Male,63,55,62
9037,Female,51,142,71
9038,Male,50,102,95
9039,Male,45,117,91
9040,Male,48,121,96
9041,Female,49,31,5
9042,Female,67,39,97
9043,Male,37,78,15
9044,Female,57,100,57
9045,Male,52,133,5
9046,Female,48,49,20
9047,Female,48,51,81
9048,Male,55,69,4
9049,Male,39,143,56
9050,Male,62,67,85
9051,Male,58,87,34
9052,Male,26,127,40
9053,Female,69,27,69
9054,Female,26,61,68
9055,Male,32,42,22
9056,Male,30,67,14
9057,Male,39,45,68
9058,Female,33,22,8
9059,Male,49,86,67
9060,Male,19,138,46
9061,Female,43,112,29
9062,Female,31,101,90
9063,Female,55,88,94
9064,Female,51,115,12
9065,Male,25,39,79
9066,Female,53,129,52
9067,Female,38,47,58
9068,Male,63,149,2
9069,Male,60,111,1
9070,Male,45,126,55
9071,Female,63,110,92
9072,Male,61,19,99
9073,Female,65,135,34
9074,Female,23,124,64
9075,Female,37,31,68
9076,Male,48,90,82
9077,Female,50,66,12
9078,Male,61,76,50
9079,Male,24,35,21
9080,Male,25,99,10
9081,Female,26,35,85
9082,Female,19,142,89
9083,Female,34,68,81
9084,Male,69,40,70
9085,Female,62,67,14
9086,Female,54,80,40
9087,Female,59,21,82
9088,Female,61,46,30
9089,Female,34,101,73
9090,Male,55,16,14
9091,Male,52,89,52
9092,Male,64,43,17
9093,Male,56,141,62
9094,Female,47,63,98
9095,Male,23,46,22
9096,Female,21,29,53
9097,Male,68,76,32
9098,Male,54,92,76
9099,Male,52,31,55
9100,Female,26,36,80
9101,Female,23,95,22
9102,Male,30,22,38
9103,Female,39,45,50
9104,Male,45,26,66
9105,Male,47,47,45
9106,Male,69,26,8
9107,Female,53,39,65
9108,Male,19,62,40
9109,Male,53,97,5
9110,Male,25,69,45
9111,Female,62,145,46
9112,Male,59,139,36
9113,Female,67,83,17
9114,Male,26,65,41
9115,Female,18,41,30
9116,Male,30,39,52
9117,Male,67,47,79
9118,Female,32,76,20
9119,Female,49,44,36
9120,Male,51,55,66
9121,Female,60,131,45
9122,Male,48,18,4
9123,Male,31,80,50
9124,Male,64,74,88
9125,Female,31,45,55
9126,Male,65,103,59
9127,Female,46,114,42
9128,Male,64,133,2
9129,Female,36,83,46
9130,Female,44,38,2
9131,Male,26,37,50
9132,Female,54,77,1
9133,Male,54,132,13
9134,Male,60,128,70
9135,Male,45,20,22
9136,Male,69,20,17
9137,Male,41,44,59
9138,Female,45,15,86
9139,Male,53,77,70
9140,Female,69,42,3
9141,Female,35,103,70
9142,Male,42,67,81
9143,Female,52,52,99
9144,Male,21,66,49
9145,Female,31,92,50
9146,Female,56,144,35
9147,Female,43,67,23
9148,Male,25,108,72
9149,Female,41,108,7
9150,Male,33,21,50
9151,Female,37,81,10
9152,Female,32,130,90
9153,Female,24,51,55
9154,Female,34,22,74
9155,Male,39,149,19
9156,Male,39,73,23
9157,Female,29,137,95
9158,Female,35,21,64
9159,Male,63,134,33
9160,Male,64,17,66
9161,Male,32,81,92
9162,Male,54,32,96
9163,Female,33,59,97
9164,Female,22,111,9
9165,Male,19,106,29
9166,Male,69,93,79
9167,Male,45,73,18
9168,Male,58,97,82
9169,Male,44,123,71
9170,Male,48,69,78
9171,Female,58,149,29
9172,Female,53,105,83
9173,Female,64,97,61
9174,Male,60,140,5
9175,Male,18,95,69
9176,Male,67,19,56
9177,Female,46,80,52
9178,Male,18,125,15
9179,Male,25,26,90
9180,Female,33,120,88
9181,Male,45,89,83
9182,Female,39,42,20
9183,Female,35,21,73
9184,Male,39,91,92
9185,Female,58,75,16
9186,Male,29,65,75
9187,Female,36,143,98
9188,Male,42,25,25
9189,Female,67,121,57
9190,Male,22,62,21
9191,Female,51,117,5
9192,Female,56,61,75
9193,Female,27,126,9
9194,Male,64,20,11
9195,Male,24,25,65
9196,Female,54,31,63
9197,Male,64,30,26
9198,Female,69,70,74
9199,Male,69,80,19
9200,Female,32,97,16
9201,Male,59,89,56
9202,Female,41,141,68
9203,Female,43,145,78
9204,Female,43,32,30
9205,Female,63,103,7
9206,Male,43,108,12
9207,Female,27,31,24
9208,Male,34,128,22
9209,Male,31,121,47
9210,Female,19,113,30
9211,Male,65,27,60
9212,Male,30,77,39
9213,Male,44,28,20
9214,Female,26,32,26
9215,Male,24,147,49
9216,Male,65,28,69
9217,Female,27,39,42
9218,Female,26,58,6
9219,Male,39,135,53
9220,Female,40,53,34
9221,Male,24,118,69
9222,Male,65,76,10
9223,Male,26,67,28
9224,Female,44,67,3
9225,Male,41,132,77
9226,Female,46,79,48
9227,Female,34,145,66
9228,Male,37,57,35
9229,Female,24,64,52
9230,Female,60,50,62
9231,Female,57,37,52
9232,Female,24,88,47
9233,Female,45,64,54
9234,Male,36,69,28
9235,Female,37,139,23
9236,Male,61,26,87
9237,Male,56,97,35
9238,Male,57,46,32
9239,Male,24,100,2
9240,Male,23,33,16
9241,Male,42,65,16
9242,Female,58,78,51
9243,Female,30,144,67
9244,Female,56,142,92
9245,Male,57,78,93
9246,Female,39,15,54
9247,Female,66,103,20
9248,Female,34,40,100
9249,Male,65,101,33
9250,Female,39,16,86
9251,Male,51,107,8
9252,Female,25,133,24
9253,Male,66,146,53
9254,Male,62,94,64
9255,Male,35,125,58
9256,Female,41,140,37
9257,Female,59,19,84
9258,Male,19,40,12
9259,Female,19,20,84
9260,Male,44,137,84
9261,Male,31,58,4
9262,Female,65,72,94
9263,Female,56,95,31
9264,Female,29,60,86
9265,Male,49,116,79
9266,Male,45,62,38
9267,Female,45,128,37
9268,Male,63,34,92
9269,Female,42,129,75
9270,Male,21,90,14
9271,Female,43,135,75
9272,Female,53,123,73
9273,Male,67,82,24
9274,Female,20,146,10
9275,Female,18,80,38
9276,Male,34,149,43
9277,Female,24,97,37
9278,Male,65,23,42
9279,Female,22,31,32
9280,Male,36,127,84
9281,Female,56,134,14
9282,Female,63,25,4
9283,Female,51,40,24
9284,Female,52,77,96
9285,Male,66,36,10
9286,Male,33,148,16
9287,Male,57,24,39
9288,Male,67,97,96
9289,Male,64,40,18
9290,Male,56,85,25
9291,Male,44,51,7
9292,Female,58,147,56
9293,Female,55,140,47
9294,Female,67,129,82
9295,Female,67,106,82
9296,Male,42,131,3
9297,Male,43,63,1
9298,Male,31,50,33
9299,Female,31,40,71
9300,Male,31,59,74
9301,Female,42,75,59
9302,Male,53,146,72
9303,Male,21,90,32
9304,Male,64,72,87
9305,Male,32,119,17
9306,Female,49,40,78
9307,Female,35,109,17
9308,Male,31,93,89
9309,Female,18,142,21
9310,Male,59,92,55
9311,Male,37,50,6
9312,Male,27,146,84
9313,Male,27,73,49
9314,Female,41,138,84
9315,Male,51,102,26
9316,Male,45,95,32
9317,Female,44,31,72
9318,Male,57,65,44
9319,Female,18,69,59
9320,Male,50,95,29
9321,Male,21,124,17
9322,Male,24,100,18
9323,Male,26,16,40
9324,Male,33,146,63
9325,Male,22,59,82
9326,Female,51,27,75
9327,Male,40,69,45
9328,Female,60,36,76
9329,Female,67,103,79
9330,Male,42,69,90
9331,Female,68,111,3
9332,Male,30,33,3
9333,Female,41,142,38
9334,Male,28,81,99
9335,Female,69,75,73
9336,Female,68,77,40
9337,Male,34,119,68
9338,Female,54,118,54
9339,Male,30,148,20
9340,Male,44,48,15
9341,Male,37,113,93
9342,Male,50,78,5
9343,Male,59,101,39
9344,Female,49,95,40
9345,Female,25,80,7
9346,Female,46,97,72
9347,Male,57,106,96
9348,Female,36,52,100
9349,Female,23,144,33
9350,Female,61,139,37
9351,Female,56,55,32
9352,Female,65,33,43
9353,Male,58,119,63
9354,Male,38,144,36
9355,Female,39,106,98
9356,Male,59,110,49
9357,Male,27,76,25
9358,Female,27,30,96
9359,Female,69,108,66
9360,Male,46,130,9
9361,Female,33,70,93
9362,Male,18,79,18
9363,Male,34,68,22
9364,Female,47,100,99
9365,Male,43,64,15
9366,Male,63,119,7
9367,Male,36,36,13
9368,Female,38,54,36
9369,Female,34,53,16
9370,Female,63,119,41
9371,Female,57,82,21
9372,Male,38,21,28
9373,Female,58,99,74
9374,Female,57,146,83
9375,Female,62,90,17
9376,Female,66,105,65
9377,Male,36,98,13
9378,Male,24,45,36
9379,Male,34,113,58
9380,Female,18,66,20
9381,Female,54,126,52
9382,Male,23,86,6
9383,Female,43,35,23
9384,Female,19,30,42
9385,Male,49,30,24
9386,Male,65,70,5
9387,Female,22,96,32
9388,Female,54,92,46
9389,Female,48,51,17
9390,Male,29,74,75
9391,Male,52,25,27
9392,Male,47,140,68
9393,Male,65,80,23
9394,Female,23,140,87
9395,Male,32,46,34
9396,Male,32,70,21
9397,Female,33,19,22
9398,Female,37,145,65
9399,Female,30,104,32
9400,Male,61,108,62
9401,Female,59,86,28
9402,Female,63,114,82
9403,Male,48,43,7
9404,Male,51,73,54
9405,Female,46,39,70
9406,Male,20,111,14
9407,Female,26,115,94
9408,Female,28,131,55
9409,Male,28,37,58
9410,Female,42,84,44
9411,Male,39,93,46
9412,Male,59,93,14
9413,Male,63,112,44
9414,Female,26,28,41
9415,Male,37,43,73
9416,Male,38,101,95
9417,Female,27,24,2
9418,Female,39,61,82
9419,Female,46,18,5
9420,Female,26,26,90
9421,Male,22,56,87
9422,Male,57,18,12
9423,Male,28,98,78
9424,Female,18,106,77
9425,Female,59,106,99
9426,Male,18,20,47
9427,Female,56,49,79
9428,Female,63,79,35
9429,Male,22,71,19
9430,Male,66,27,79
9431,Female,39,32,63
9432,Female,43,101,8
9433,Female,23,128,23
9434,Male,49,40,13
9435,Male,65,80,23
9436,Male,28,40,31
9437,Male,27,140,30
9438,Male,64,71,42
9439,Female,56,39,2
9440,Female,51,44,11
9441,Female,48,149,25
9442,Male,29,41,29
9443,Male,68,115,22
9444,Male,61,25,19
9445,Female,33,140,73
9446,Male,55,44,41
9447,Male,20,108,38
9448,Female,19,130,29
9449,Male,69,29,74
9450,Female,22,49,22
9451,Male,28,53,88
9452,Male,42,38,8
9453,Female,52,22,47
9454,Female,52,57,6
9455,Female,39,98,7
9456,Female,54,61,84
9457,Female,39,40,81
9458,Female,28,147,36
9459,Male,49,115,8
9460,Male,52,77,77
9461,Female,48,107,88
9462,Male,62,69,46
9463,Female,25,86,64
9464,Male,37,74,31
9465,Female,59,43,23
9466,Male,51,33,61
9467,Male,21,87,81
9468,Male,35,115,50
9469,Male,68,71,46
9470,Male,21,82,88
9471,Female,37,101,43
9472,Female,26,117,10
9473,Female,33,86,95
9474,Male,43,143,20
9475,Female,55,132,16
9476,Male,42,130,78
9477,Male,21,96,3
9478,Male,58,123,30
9479,Female,62,30,18
9480,Male,58,49,59
9481,Female,55,58,70
9482,Female,36,99,84
9483,Male,31,96,35
9484,Male,38,116,19
9485,Female,32,77,26
9486,Female,20,47,35
9487,Female,54,74,76
9488,Female,67,137,72
9489,Female,63,16,57
9490,Female,33,71,49
9491,Male,31,59,10
9492,Female,26,45,85
9493,Female,64,37,29
9494,Female,24,43,95
9495,Female,31,45,71
9496,Male,23,32,98
9497,Male,38,25,98
9498,Female,32,117,94
9499,Female,69,61,68
9500,Female,25,17,94
9501,Male,51,144,89
9502,Male,57,86,78
9503,Male,18,144,24
9504,Male,49,36,43
9505,Male,66,138,95
9506,Male,68,147,39
9507,Female,22,149,92
9508,Male,47,34,25
9509,Male,39,91,83
9510,Female,37,144,68
9511,Male,33,46,34
9512,Female,24,104,96
9513,Male,24,17,89
9514,Female,67,56,86
9515,Female,67,91,53
9516,Female,19,115,92
9517,Female,64,142,55
9518,Female,31,61,53
9519,Male,48,137,18
9520,Male,67,48,7
9521,Female,58,56,63
9522,Female,31,47,75
9523,Female,22,137,42
9524,Male,28,41,11
9525,Female,57,73,9
9526,Female,22,129,35
9527,Female,46,145,87
9528,Female,28,142,97
9529,Male,22,134,65
9530,Female,66,127,84
9531,Female,49,29,5
9532,Male,53,97,93
9533,Female,32,97,26
9534,Female,36,37,51
9535,Male,39,25,38
9536,Male,51,130,3
9537,Male,34,117,85
9538,Female,29,21,59
9539,Female,42,120,13
9540,Male,34,128,95
9541,Male,27,37,81
9542,Male,45,116,35
9543,Female,35,72,87
9544,Female,68,34,3
9545,Male,35,131,53
9546,Female,62,115,55
9547,Male,49,16,45
9548,Female,31,36,66
9549,Female,33,84,67
9550,Female,67,117,84
9551,Female,35,118,44
9552,Male,33,50,73
9553,Female,34,122,68
9554,Female,24,38,62
9555,Male,29,36,25
9556,Female,51,97,52
9557,Male,27,87,50
9558,Male,22,138,1
9559,Female,38,95,39
9560,Female,20,88,52
9561,Male,36,44,76
9562,Male,62,40,40
9563,Male,61,142,60
9564,Female,52,25,88
9565,Male,23,34,73
9566,Male,31,132,84
9567,Male,21,70,69
9568,Female,62,61,20
9569,Male,68,103,85
9570,Female,35,72,2
9571,Female,46,24,85
9572,Male,52,36,88
9573,Female,69,85,9
9574,Male,55,38,39
9575,Female,33,110,30
9576,Female,37,21,54
9577,Male,41,86,82
9578,Male,52,141,58
9579,Male,61,52,44
9580,Female,68,135,43
9581,Female,36,103,10
9582,Male,21,42,48
9583,Male,50,106,85
9584,Female,19,68,86
9585,Female,30,130,17
9586,Female,62,130,5
9587,Male,47,134,70
9588,Female,51,55,74
9589,Male,47,51,64
9590,Female,68,139,66
9591,Female,41,90,71
9592,Male,65,51,4
9593,Male,61,115,83
9594,Male,50,45,28
9595,Female,58,104,84
9596,Female,66,20,94
9597,Female,27,109,38
9598,Male,35,133,66
9599,Female,36,124,67
9600,Male,24,134,60
9601,Male,36,144,47
9602,Male,41,137,25
9603,Female,32,43,66
9604,Female,58,124,79
9605,Male,59,135,67
9606,Female,40,83,69
9607,Male,69,21,40
9608,Male,69,142,100
9609,Female,21,70,50
9610,Male,55,141,40
9611,Male,21,91,37
9612,Female,22,76,91
9613,Male,58,88,69
9614,Male,61,29,17
9615,Male,40,67,62
9616,Male,57,134,41
9617,Male,54,49,76
9618,Male,28,28,42
9619,Male,28,107,31
9620,Female,30,136,33
9621,Female,31,32,43
9622,Male,25,143,93
9623,Male,42,139,67
9624,Female,35,41,38
9625,Female,68,78,41
9626,Female,61,74,63
9627,Female,61,28,40
9628,Female,35,130,30
9629,Male,27,106,47
9630,Female,24,99,22
9631,Female,67,101,96
9632,Female,61,134,55
9633,Male,31,98,43
9634,Male,32,38,61
9635,Male,33,133,74
9636,Male,19,103,32
9637,Male,47,51,4
9638,Male,47,100,93
9639,Female,35,141,45
9640,Male,48,29,72
9641,Male,61,26,20
9642,Female,65,109,71
9643,Male,30,45,65
9644,Female,37,108,60
9645,Female,66,98,89
9646,Male,67,86,26
9647,Female,52,58,73
9648,Female,40,44,23
9649,Female,59,49,40
9650,Female,50,35,2
9651,Male,55,125,26
9652,Female,52,77,78
9653,Male,68,106,62
9654,Female,53,26,44
9655,Female,37,106,31
9656,Female,20,74,26
9657,Male,25,81,83
9658,Male,57,129,5
9659,Male,49,29,70
9660,Female,46,30,35
9661,Female,24,36,16
9662,Female,19,132,31
9663,Female,38,127,82
9664,Male,23,109,14
9665,Female,45,15,25
9666,Male,65,89,79
9667,Female,59,20,90
9668,Male,53,101,100
9669,Male,49,76,75
9670,Female,62,72,71
9671,Female,59,122,18
9672,Male,63,33,50
9673,Female,26,123,20
9674,Female,28,137,56
9675,Male,40,114,2
9676,Male,67,23,26
9677,Male,28,63,23
9678,Male,66,45,32
9679,Female,19,73,13
9680,Male,20,144,13
9681,Male,28,59,17
9682,Male,67,110,89
9683,Female,52,57,58
9684,Male,32,112,86
9685,Female,60,15,27
9686,Male,28,145,17
9687,Male,48,105,90
9688,Female,45,58,38
9689,Male,45,149,14
9690,Male,49,47,14
9691,Female,42,44,12
9692,Male,37,70,69
9693,Male,45,119,68
9694,Male,42,45,55
9695,Male,28,103,63
9696,Female,36,15,29
9697,Male,45,124,89
9698,Female,18,96,45
9699,Male,22,33,4
9700,Female,27,129,16
9701,Male,59,140,66
9702,Female,63,78,23
9703,Male,51,67,68
9704,Female,53,20,20
9705,Female,19,31,17
9706,Male,35,60,52
9707,Female,30,132,6
9708,Male,68,87,82
9709,Male,22,115,84
9710,Male,37,105,39
9711,Male,19,20,34
9712,Male,28,123,54
9713,Female,47,54,88
9714,Male,49,105,82
9715,Male,49,80,94
9716,Male,67,25,65
9717,Male,55,130,87
9718,Male,45,57,29
9719,Male,27,72,41
9720,Female,39,52,63
9721,Female,34,108,32
9722,Male,39,50,66
9723,Female,60,20,100
9724,Male,36,145,45
9725,Male,34,79,17
9726,Male,41,138,43
9727,Male,53,131,66
9728,Male,49,32,68
9729,Female,63,110,34
9730,Female,69,142,1
9731,Female,53,50,23
9732,Female,45,84,6
9733,Male,31,109,16
9734,Female,53,148,2
9735,Male,23,58,76
9736,Female,26,58,27
9737,Female,38,41,19
9738,Female,29,114,28
9739,Female,47,66,35
9740,Male,48,39,68
9741,Female,57,88,49
9742,Female,21,53,7
9743,Male,48,127,37
9744,Male,44,17,25
9745,Female,42,129,41
9746,Male,22,36,81
9747,Male,23,18,62
9748,Male,22,28,41
9749,Female,68,28,14
9750,Male,44,30,54
